graph_id,graph_node,connection_data
4701,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7)]"
4702,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (6, 7)]"
4703,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (5, 7)]"
4704,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (5, 7), (6, 7)]"
4705,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 7)]"
4706,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 7), (5, 7)]"
4707,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5)]"
4708,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (6, 7)]"
4709,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 7)]"
4710,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 7), (6, 7)]"
4711,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7)]"
4712,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (6, 7)]"
4713,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (5, 7)]"
4714,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (5, 7), (6, 7)]"
4715,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7)]"
4716,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (6, 7)]"
4717,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 7)]"
4718,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 7), (5, 7), (6, 7)]"
4719,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6)]"
4720,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7)]"
4721,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
4722,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (4, 6), (4, 7)]"
4723,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (4, 6), (4, 7), (6, 7)]"
4724,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6)]"
4725,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (5, 7)]"
4726,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
4727,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7)]"
4728,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
4729,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4730,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4731,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6)]"
4732,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (4, 7)]"
4733,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (4, 7), (6, 7)]"
4734,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6)]"
4735,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (6, 7)]"
4736,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7)]"
4737,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
4738,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7)]"
4739,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
4740,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4741,8,"[(0, 3), (0, 5), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4742,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (5, 6)]"
4743,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (5, 6), (5, 7)]"
4744,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (5, 6), (5, 7), (6, 7)]"
4745,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6)]"
4746,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
4747,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
4748,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4749,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (5, 7), (6, 7)]"
4750,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (6, 7)]"
4751,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7)]"
4752,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4753,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (5, 7), (6, 7)]"
4754,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (4, 7), (6, 7)]"
4755,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4756,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (6, 7)]"
4757,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (5, 7), (6, 7)]"
4758,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7)]"
4759,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (6, 7)]"
4760,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7)]"
4761,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
4762,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (5, 7), (6, 7)]"
4763,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (6, 7)]"
4764,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7)]"
4765,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4766,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7)]"
4767,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (6, 7)]"
4768,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (5, 7)]"
4769,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (5, 7), (6, 7)]"
4770,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7)]"
4771,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (6, 7)]"
4772,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7)]"
4773,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
4774,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (5, 6), (5, 7), (6, 7)]"
4775,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
4776,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
4777,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
4778,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 6), (6, 7)]"
4779,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (5, 6), (6, 7)]"
4780,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (5, 6), (5, 7)]"
4781,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (5, 6), (5, 7), (6, 7)]"
4782,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6)]"
4783,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
4784,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
4785,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
4786,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7)]"
4787,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4788,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (4, 6), (4, 7), (6, 7)]"
4789,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (6, 7)]"
4790,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7)]"
4791,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7)]"
4792,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
4793,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4794,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4795,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (6, 7)]"
4796,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7)]"
4797,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4798,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7)]"
4799,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4800,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (3, 7), (5, 7), (6, 7)]"
4801,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7)]"
4802,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (6, 7)]"
4803,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7)]"
4804,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
4805,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (5, 7)]"
4806,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (5, 7), (6, 7)]"
4807,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7)]"
4808,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (6, 7)]"
4809,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7)]"
4810,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4811,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (6, 7)]"
4812,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (5, 7)]"
4813,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (5, 7), (6, 7)]"
4814,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7)]"
4815,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (6, 7)]"
4816,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7)]"
4817,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
4818,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
4819,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
4820,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 7), (5, 6), (6, 7)]"
4821,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (5, 6), (5, 7)]"
4822,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (5, 6), (5, 7), (6, 7)]"
4823,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6)]"
4824,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (6, 7)]"
4825,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7)]"
4826,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 6), (5, 7), (6, 7)]"
4827,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7)]"
4828,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (4, 6), (4, 7), (5, 7), (6, 7)]"
4829,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (5, 7)]"
4830,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (5, 7), (6, 7)]"
4831,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7)]"
4832,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (6, 7)]"
4833,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7)]"
4834,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4835,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7)]"
4836,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 7), (3, 5), (3, 6), (3, 7), (4, 6), (4, 7), (5, 6), (5, 7), (6, 7)]"
4837,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4838,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4839,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7)]"
4840,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
4841,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4842,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4843,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
4844,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4845,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4846,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (4, 6), (4, 7), (6, 7)]"
4847,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7)]"
4848,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (5, 7), (6, 7)]"
4849,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7)]"
4850,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (6, 7)]"
4851,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7)]"
4852,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 7), (4, 6), (4, 7), (5, 7), (6, 7)]"
4853,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7)]"
4854,8,"[(0, 3), (0, 5), (0, 6), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4855,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
4856,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 6), (2, 7), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4857,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (6, 7)]"
4858,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7)]"
4859,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (2, 6), (2, 7), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
4860,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (4, 7), (5, 7), (6, 7)]"
4861,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (5, 7), (6, 7)]"
4862,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (6, 7)]"
4863,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7)]"
4864,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (3, 5), (3, 6), (3, 7), (4, 7), (5, 7), (6, 7)]"
4865,8,"[(0, 3), (0, 5), (0, 6), (0, 7), (1, 4), (1, 6), (1, 7), (2, 6), (2, 7), (3, 5), (3, 6), (5, 7), (6, 7)]"
